user_id,subgroup
60de64536dab560006a5b438,7 51 8 59 66 69 72 1 33 37 50 65 34 64 83 85 29 71 55 32 40 38 39 14 75 76 35 57 70 61 36 60 79 15 23 3 6 53 56 19
609de373efc1e3d339c655c4,5 3 34 38 39 7 59 51 33 4 36 66 72 8 23 40 71 25 77 1 50 85 83 37 6 19 32 73 60 61 29 53 79 78 69 70 35 57 55
5abc5b027997a2001e7bde62,59 51 7 33 66 34 72 3 71 50 38 39 1 32 37 79 61 29 36 23 6 75 76 64 83 85 65 40 8 57 5 21 78 60 69 19 53 35 54 63 52 55 42 43 58
5cd77041a4d3eb00205122c3,8 7 51 59 69 55 37 50 72 70 35 57 83 85 29 33 64 71 66 1 40 13 65 22 67 75 76 61 36 15 79 60 32 56 23 3 6 53
5d4607663714d90022deea26,51 7 59 37 8 3 55 5 83 85 50 72 13 69 66 40 71 29 1 4 70 23 6 61 36 35 57 60 79 53 15 19 45 73 24 38 34 39
5bb5bf8ae6ed7e001e023f05,3 5 34 4 7 38 39 23 6 36 25 33 40 66 51 72 77 19 73 1 71 59 50 78 32 53 60 61 29 79 85 22 67 83 37
5d2c981d9cf9ea0021ea130d,5 3 40 7 34 73 59 72 50 66 51 36 38 39 71 1 19 33 4 61 29 25 77 6 53 37 23 32 78 60 79 85 22 67 65 83
58576019f528320700f8b947,3 66 59 34 7 33 39 72 38 6 37 65 50 5 61 23 78 32 71 77 1 19 73 51 56 40 75 76 64 60 25 79 53 28 83 41 29 36 85 69 8
5a5d848ca97499001e463e8b,33 51 59 66 7 34 72 32 38 39 57 71 50 1 75 76 58 37 61 29 36 23 3 6 64 83 85 65 40 54 63 78 42 43 52 69 60 8 41 79 35 81 19 53 80
5d8aebad34c10b0021bfce43,7 51 59 33 69 66 32 34 37 8 72 50 65 64 83 71 29 1 85 40 38 39 3 41 75 76 61 36 35 57 60 70 79 55 23 6 53 19 15 78 56
5cb892216b6d4e0020dca370,34 38 39 33 7 66 51 59 3 72 50 37 8 5 55 32 1 71 40 85 83 69 77 78 23 6 61 29 36 60 19 75 76 64 79 53 73 35 57 70 65 25
60eb37e633924000075ce90d,34 38 39 33 51 66 3 54 32 7 59 67 72 58 5 75 76 64 78 50 1 71 40 37 77 23 6 61 29 36 60 83 42 43 19 85 25 79 63 53 65 41 8 52 57 69 80
60b9dd8d03731d79bacc508e,5 7 3 34 59 51 72 4 40 38 39 50 66 8 36 1 71 85 25 77 33 83 37 55 23 6 19 73 53 60 79 61 29 32 69 70 78 35 57 13 15
5f6aca9e6e264f3d5181333e,51 7 34 72 38 39 50 66 3 59 8 33 5 1 36 40 61 29 71 85 69 83 37 32 55 4 23 6 60 19 70 79 53 35 57 73 75 76 64 15 65 25 77 13
606bdc981912851124766428,34 5 38 39 3 33 7 59 51 72 50 66 36 4 8 32 40 71 1 25 77 85 83 37 23 6 19 60 61 29 73 53 79 78 69 70 35 57 75 76 64 55 65
5c063ed2c9f99c0024313d7c,59 8 64 69 35 57 7 37 29 51 83 65 33 1 49 66 71 70 84 75 76 63 40 56 32 85 81 61
5a386d69c0cfff00e2c687c4,7 34 59 33 66 51 38 39 72 37 3 69 50 8 70 32 1 83 71 85 40 65 5 75 76 64 61 29 36 60 23 6 79 19 35 57 53 78 55 73
56f4ca304e3ef90900b82a99,59 7 51 37 66 55 8 72 3 69 50 33 34 65 71 29 1 83 85 40 38 39 32 5 70 61 36 35 57 60 23 6 79 75 76 64 53 19 15 73 13 56
5e848ed3a56f8200253a96ae,3 5 73 25 40 53 66 51 6 19 4 77 72 61 39 78 37 50 38 83 85 22 67 41 90 56 54 34 46 36 24
60ffe280d712540006af251f,5 40 3 50 72 7 61 66 4 55 51 8 13 36 19 1 27 73 45 89 24 9 53 23 6 79 15 60 71 59 85 69 70 29 56 90
5f5ba725f24eac66f0fa2760,7 3 34 5 33 38 39 59 51 72 50 66 36 37 23 6 32 40 25 77 1 71 85 4 83 8 19 60 73 61 29 53 78 79 69 70 75 76 64 35 57 65 55
60db15400ae315c7f2897b94,5 4 40 3 13 27 73 36 46 24 53 19 61 9 89 90 55 45 22 67 62 85 56
5ba1d2276971da001ea53c30,51 7 3 59 72 50 66 55 8 37 65 71 85 83 61 29 1 40 69 5 79 36 35 57 60 53 15 70 23 6 19 73 24 56 28 75 33 76 64 38 34 39
5878f7fe6ecf3a0700b74ed0,34 3 5 33 38 39 7 66 72 6 36 59 50 51 32 25 77 78 1 40 4 71 37 23 19 73 60 53 61 29 79 85 83 65 75 76 64 22 67
61001e661f74d40006fe78a9,5 34 7 38 39 3 51 4 72 36 40 59 50 66 6 25 77 1 71 33 55 8 41 65 73 23 19 53 60 79 85 61 29 32 78 69 70 83 37 13 22 67
5f18f3323ad0ad42a8eb3ac2,8 59 69 51 7 1 55 15 71 70 29 37 50 72 83 85 13 66 40 64 14 35 57 61 36 79 75 33 76 60 45 56 65 53 23 3 6 24
612d8369d2440f0007e72f93,1 15 59 28 8 35 14 29 51 72 69 16 49 50 55 24 21 7 62 84 53 70 23 4 88 56 65 64 66 37 45 47 85
5ada051ffe4f6d001ee17aec,59 51 7 33 69 66 57 64 76 37 65 75 72 34 63 32 83 8 71 50 1 35 85 38 39 40 56 61 29 36 52 78 60 70 79 81 55 54 58
5ee9ab8195bc917c9a7f67ba,5 3 4 36 40 73 28 19 53 50 72 20 6 25 77 62 88 89 22 67 90 56 24 55 46 45 8 85 61 9 79 23 78
60d09f6d57d3564d09beba47,3 5 34 7 25 38 39 4 23 51 22 6 36 33 40 66 72 37 67 77 73 19 53 1 71 59 50 54 24 78 32 60 61 29 79 85 83
5d774f0b45639e00212bd1d0,59 3 34 5 33 40 38 39 7 51 72 50 66 37 23 6 32 1 71 36 25 77 85 4 83 78 8 19 60 73 61 29 53 79 69 70 65 35 57 75 76 64 55
6080e2412ff403d583a08355,34 38 39 3 33 59 5 7 66 51 72 50 37 32 40 1 71 36 85 25 77 83 78 8 23 6 19 60 61 29 53 73 79 4 75 76 64 69 70 35 57 65 55
5677ad0950562140005e67c5,5 3 4 40 25 73 19 36 77 53 27 71 59 22 67 89 23 90 61 9 6 24 56 78 46
5c90f54f0bb340002079f08c,5 3 4 34 7 40 38 39 73 36 25 51 53 19 23 6 77 33 1 71 59 50 66 72 78 60 32 79 22 67 61 29 85 55
6116098800038a000791ff86,5 3 6 51 4 7 34 36 40 38 39 59 50 72 1 25 77 71 66 33 55 8 54 73 19 23 53 60 79 85 61 29 32 78 69 70 13 83 37 22 67 24
5cbebb76d1800400200534d4,5 51 4 40 3 7 36 50 72 8 19 6 55 66 1 13 71 59 83 37 73 23 53 60 79 24 85 25 77 45 89 61 29 15 38 34 39 22 67 56 69 70
599705dce6f91a07009fc782,5 40 3 7 4 6 50 72 36 73 19 53 38 34 39 23 61 66 1 51 25 77 83 37 29 22 67 89 56 90 55 24 79 60 8 45 78 85 71 59 9
5e8d925c5a140c53e11c39e9,34 7 33 59 38 39 66 51 8 37 72 69 3 75 76 64 32 83 50 1 71 85 40 65 61 29 36 60 35 57 23 6 70 79 53 19 55 78 63 15 5
57522e6e206cd60900c55310,7 59 66 51 33 37 72 34 3 50 8 69 38 39 83 1 71 85 32 40 65 5 25 77 75 76 64 61 29 36 60 35 57 70 79 23 6 55 53 19 15 78 73
60516e367d8d93173e1dcfc6,59 7 72 66 65 8 50 73 5 55 37 51 28 3 53 71 78 35 57 19 56 40 1 54 33 81 6 61 24 62 79 15 22 67 60 45 85
574b89330a2f5c0900c98e5d,59 66 72 64 69 8 50 1 39 51 40 38 34 61 29 7 37 65 35 28 73 53 21 49 23 3 6 33 36 4 26 71 70 57 56 83 84 78 63 41
5eff7543e5e92c45f118953b,51 7 59 8 72 3 5 50 66 37 55 33 34 19 69 71 29 1 40 85 83 38 39 32 70 61 36 35 57 23 6 60 79 53 75 76 64 15 13 73 65 4 24
5a0aaf3da15b3f001e983215,59 51 7 8 55 1 69 37 15 50 72 83 85 13 29 66 71 40 28 70 35 57 61 36 79 60 45 53 23 3 6 56 65 24 14 75 33 76 64 19 4 5 49
58f4e7a24909c907004ad2b5,51 7 59 40 8 50 72 37 3 55 33 34 69 71 66 29 1 85 83 13 38 39 5 32 70 61 36 35 57 23 6 60 79 53 15 19 75 76 64 73 4 45 24 65
58289bea5910c807008281ea,51 7 66 69 8 59 40 72 37 55 50 65 23 3 6 35 57 33 64 83 85 70 71 61 29 1 75 76 36 32 79 15 60 56 53
5f112ee1cad0d074f0e7017e,33 34 51 7 3 66 59 37 38 39 72 40 83 50 23 6 75 76 64 32 1 71 85 8 69 65 5 22 67 61 29 36 60 79 35 57 19 53 78 70 55 63 73 54
5ae69650be58e9001e853a59,3 34 33 5 59 38 39 7 66 51 72 50 37 23 6 32 40 1 71 36 85 25 77 83 78 8 19 60 61 29 73 53 79 4 65 75 76 64 69 70 35 57 55
602ce4766ed1d1d691e8c1eb,51 7 34 66 72 59 33 50 38 39 3 1 37 5 8 61 29 36 40 71 32 85 83 69 77 78 23 6 60 19 79 53 73 70 75 76 64 35 57 55 65 25 15
61001092b8494100062f7bad,3 5 34 7 23 51 38 39 72 6 4 36 25 33 40 50 66 77 73 19 53 1 71 59 37 54 78 32 60 79 61 29 85 22 67 65 83
5c56e5ce79f1990022dfae7e,5 4 40 3 7 36 50 51 72 19 6 55 66 1 13 71 59 61 73 23 53 60 79 25 77 89 24 85 22 67 45 29 8 38 34 39 56 15 9 90
601eb917d4fbaa37c53ff95b,7 51 59 8 50 72 55 3 40 37 5 69 66 71 85 29 1 83 13 65 70 61 36 35 57 79 60 23 6 53 15 19 73 4 24 38 34 39 45 75 33 76 64 56
573a6f07fad4ef0a006b8baf,72 5 50 40 73 66 53 28 65 3 55 4 22 67 19 56 62 1 37 51 7 59 6 24 8 61 90 85 45 15 79 49 89 60
5ae1f594bf6461001e93d68f,7 66 59 51 33 34 72 37 3 69 38 39 50 8 64 32 71 1 65 61 83 85 40 5 60 29 36 79 53 19 75 76 23 6 78 35 57 73 55 15 70
5bc1ae6615aece001e614a1a,5 7 3 34 51 33 66 72 36 38 39 59 50 1 4 61 29 6 32 25 77 40 71 8 23 19 73 60 78 53 85 79 83 37 69 70 65 35 57 75 76 64
611513591d631b00077ed418,5 3 4 34 7 25 38 39 36 40 51 77 73 19 23 6 33 1 71 59 50 66 72 78 53 60 32 22 67 79 61 29 85
57ba6438c7425c0700c69da7,5 59 66 3 4 7 34 72 71 36 40 38 39 50 51 37 19 6 1 25 77 33 55 8 73 23 53 60 79 85 61 29 32 78 22 67 24 83 65 15 56
5e493b4e5b02f600245b6d07,7 51 72 50 8 59 40 66 69 29 1 37 33 55 65 34 61 36 83 85 71 32 38 39 70 35 57 75 76 64 79 60 15 23 3 6 53 56 19 13
5dd4c0d25e4baa002071d206,5 3 4 25 38 34 39 7 36 6 40 23 77 73 19 33 53 78 22 67 20 32 1 60
609bf498733f68fb993672f2,5 3 4 40 23 36 73 7 6 51 59 35 19 61 85 57 37 27 25 24 53 50 29 66 1 72 79 71 78 83 89 9 22 67 90 77 56 46 55 45
5b0e6371ad7fa0001e9585d8,59 66 1 50 51 72 73 64 30 71 62 61 69 8 19 53 21 78 7 41 40 35 60 79 77 29 36 56 39 54 85 91 65 37 47 63 14 70 84 83
5ce12dfc91a3ab00206333ba,34 72 33 7 59 51 50 38 39 3 66 5 77 78 37 25 32 1 40 71 36 85 83 8 69 23 6 60 19 61 29 53 79 73 75 76 64 65 35 57 70 55 4
57417f4bfad4ef0a006bd39d,5 3 7 4 40 36 34 1 25 19 38 39 50 66 51 72 71 59 60 22 73 77 23 6 53 33 61 29 85 67 78 79 89 56 32 90
5b78df2470e34c001e40d510,1 59 51 64 8 29 35 83 37 50 63 61 66 72 57 69 30 62 21 3 65 84 19 85 71 14 60 53 76 7 36 52 4 5 13 81 26 73 78 58 33 56 47 40 70 15 91 41 39 49
5f0a57ec7d2e6708a06fdc4d,64 59 69 66 57 33 37 8 76 51 63 83 75 35 65 32 7 58 3 4 55 52 81 78 84 42 43 54 40 61 72 70
5df8c06460f8440021cb9cf5,51 7 59 37 8 69 66 72 3 71 50 33 55 34 65 61 35 83 29 1 85 40 32 38 39 41 5 22 67 54 70 57 36 75 76 64 60 79 23 6 53 15 19 56 73
5c9c53c6938233001f8d164b,5 1 55 51 3 7 13 4 40 8 50 72 15 60 61 66 36 85 27 45 9 73 24 69 70 19 89 53 23 6 71 59 79 14 29 83 37
6023658e89e3318842bdac28,34 5 3 38 39 7 33 59 51 72 25 4 40 50 66 8 19 73 1 71 36 85 77 83 37 55 23 6 32 60 53 61 29 79 78 69 70 35 57 65 75 76 64
54efeb21b839040f000161db,5 3 7 4 34 51 36 38 39 6 50 66 1 72 40 61 29 73 19 25 77 23 53 33 71 59 78 60 22 67 79 32 85 55
5e7042e6024d690024e48ba4,51 7 5 50 72 3 59 34 8 66 1 36 40 4 38 39 61 29 71 85 13 55 83 37 33 23 6 19 73 53 60 79 69 70 35 57 32 15 25 77 24
5bd7c2962febb1001e9060a3,51 7 37 59 66 83 8 69 72 85 33 50 55 65 34 71 29 1 32 40 3 38 39 35 57 75 76 64 70 61 36 60 79 15 53 23 6 19 56
5fea03062a0eb017e52238d4,55 51 8 15 1 59 13 4 85 40 14 50 72 24 28 37 7 62 45 5 29 69 70 66 83 35 57 16 23 61 9 79 53 71 49 89 56 65
60c895f61cd33b45a80fa06c,5 40 3 4 13 55 50 72 73 27 19 53 62 6 15 33 34 89 61 9 36 45 24 90 56 46 8 85 23 66 51 22 67 79 14 1
5a5ec6926a444a0068d4c83b,59 51 7 8 69 66 64 72 57 50 29 1 15 37 65 61 36 33 83 35 85 71 70 40 81 75 76 32 55 79 60 56 53 78
5bcbd3a6e97c2d001e11690b,5 3 34 7 4 38 39 71 59 1 36 25 40 66 51 72 60 79 73 77 19 23 6 33 53 50 78 32 61 29 85 22 67 55 83 37
58f8e6db048ab40700cc3f75,59 33 34 3 66 7 51 38 39 72 71 32 50 5 25 78 37 65 1 61 77 40 58 75 76 64 60 29 36 83 54 79 85 23 6 19 53 69 8 42 43 73
6102bc694b98770006447366,8 7 51 69 59 55 37 50 72 65 70 35 57 83 85 33 64 29 66 1 71 40 75 76 61 36 15 79 60 32 13 56 53 23 3 6 19
5bde95ecfec01400216665e5,59 1 73 8 51 72 24 85 62 21 50 53 23 40 69 60 30 66 29 37 4 49 28 64 3 5 61 71 15 6 55 7 70 83 19 56 65 12 77 14 47 88 35 26 46 84
5ef9eb011097a36f96c51ba4,59 33 51 7 66 37 34 76 64 69 3 75 72 83 38 39 50 61 1 35 5 32 65 57 29 36 71 85 58 25 77 78 52 63 8 54 60 79 42 43 56
5a64a03285b4c2001eb7fdd5,4 1 15 55 40 72 28 51 13 50 29 5 14 27 62 24 46 8 73 53 45 61 9 89 85 23 90 16 19 56 49 66 88
5f155594353ab3f68f7772ea,51 7 59 8 66 69 72 33 37 50 65 34 83 32 35 57 71 29 1 85 40 38 39 75 76 64 61 36 70 55 60 79 23 3 6 53 15 78 56 19
60dee5886dab560006a64293,40 4 5 13 55 8 51 15 3 27 50 72 1 7 61 9 45 89 24 69 70 66 73 36 14 23 6 19 53 71 59 79 85 60 29
58736443a8aae907000d0168,72 5 50 66 40 73 8 1 53 28 3 4 55 59 61 51 36 37 19 56 62 65 15 29 7 83 6 24 90 85 22 67 45 89 79 14 46 49
5a054aa7bc13ad001ed97d80,3 5 6 4 51 36 7 34 72 25 77 71 40 38 39 59 50 66 8 78 23 1 33 55 24 54 73 19 53 60 79 85 61 29 32 69 70 83 37 13 22 67 15
5f28138718658010a1f495e3,3 5 34 7 51 40 4 38 39 72 71 59 23 6 36 25 19 33 50 66 77 73 53 1 78 32 22 67 60 79 85 61 29 65 56
611f1014bd122100071e93b4,3 5 34 7 38 39 33 59 23 6 4 36 66 51 72 25 77 40 1 71 50 8 32 19 73 60 78 61 29 53 85 79 83 37 69 70 65 75 76 64 35 57
59f4a912e8c1dd001e90a6ad,7 66 59 37 51 72 33 69 34 65 50 38 39 32 61 71 83 1 8 85 3 49 78 75 76 64 79 60 29 36 28 56 35 57 53 55 19 15 5 40 70
5ce60fa503a9be0020bdbcd3,5 4 3 7 36 40 51 8 6 50 66 72 13 1 55 71 59 25 61 38 34 39 73 19 23 53 60 79 77 85 29 24 69 70 89 45 15 22 67 9
610e82bae74456000773c547,5 3 4 34 7 38 39 36 25 40 66 51 72 77 73 19 23 6 33 53 1 71 59 50 78 60 32 22 67 79 61 29 85
54ef6116b839040f000161ab,5 3 4 34 7 38 39 36 25 33 40 66 51 72 77 73 19 23 6 53 1 50 78 32 60 22 67 71 59 79 61 29 85
5f451faf5cce5b3281865fc1,5 3 34 40 4 7 38 39 23 36 59 66 51 72 8 6 71 25 77 1 33 50 55 28 19 73 60 53 61 29 32 85 79 78 69 70 83 37 13 35 57
57fb54e0da04300700fdbbac,7 8 69 51 59 70 33 37 50 66 72 55 65 64 35 57 83 85 29 1 71 32 40 34 75 76 61 36 60 79 15 23 3 6 53 56 19 38 39
56a210944ec4c609007d2d61,5 3 4 7 34 72 25 77 36 40 38 39 50 66 51 59 6 1 71 33 55 8 73 19 23 53 60 79 85 61 29 32 78 22 67 83 37 65 24 15
57318a71fad4ef0a006af32c,7 51 50 72 8 59 55 3 5 29 66 1 37 4 61 36 69 71 40 85 13 83 70 23 6 35 57 79 60 53 15 19 73 45 24 38 34 39 65
6047a5e8ee9cc4b964854428,66 34 7 33 59 51 38 39 3 72 50 37 5 8 32 40 71 1 85 83 69 77 78 23 6 61 29 36 60 19 79 53 75 76 64 73 70 35 57 25 55 65
6110e272bd53650006611bc9,59 8 69 51 7 37 70 35 29 55 65 64 1 50 72 57 83 85 33 49 66 56 75 76 15 71 61 36 32 79 28
5a9e0c155d786f001e628f72,5 3 7 34 4 38 39 36 25 33 40 66 72 51 77 73 19 23 6 53 1 71 59 50 78 32 22 67 60 79 61 29 85
60d1bcd4c75e4221fee62f2d,5 3 40 4 7 36 73 23 6 27 13 25 61 9 89 19 22 67 55 77 53 90 24 50 66 51 72 45
60d04956aec8654ec70e7fb0,5 38 39 3 34 51 4 7 36 40 50 72 8 6 66 1 13 55 71 59 73 19 23 53 60 79 85 61 29 25 77 69 70 24 45 15 89 83 37 33 22 67
603fbaaf043b4758e15ba3aa,5 3 7 34 4 38 39 23 6 36 40 51 83 37 25 77 1 71 59 50 66 72 33 73 19 53 60 79 85 61 29 78 32 55 22 67 13 69 70 8
5b712e9370e34c001e3f0704,5 3 34 40 4 38 39 6 36 33 7 72 59 50 66 51 23 25 77 1 71 55 19 73 32 53 60 78 79 61 29 85 83 37 22 67 65 8 69 70
6109b72739b6650007743605,7 59 51 72 55 37 8 50 71 69 66 3 33 34 19 53 83 29 1 85 40 32 38 39 65 70 35 57 61 36 60 79 23 6 75 76 64 15 13 73 56 5 24
57aed71a06665507002ddc6d,59 64 69 8 66 7 37 51 65 35 57 33 76 71 61 29 1 72 70 83 75 63 49 67 50 36 85 32 78 56 84 40 52 28 81
5bc179df15aece001e613b1f,34 33 7 59 66 51 38 39 3 72 50 37 8 5 32 71 1 40 85 83 69 10 11 23 6 61 29 36 60 19 75 76 64 79 53 35 57 70 73 65 55 78 25 77 15
